Name,Status,Tenant,Site,Location,Rack,Role,Manufacturer,Type,IP Address
USCBD-5791-MFG-TOR03 (1),Active,MMS,USCBD,,,Switch (Server Access),Cisco,C9200-48T,10.167.229.25/28
USCBD-5791-MFG-TOR03 (2),Active,MMS,USCBD,,,Switch (Server Access),Cisco,C9200-48T,10.167.229.25/28
Switch,Active,MMS,USCBD,,,Wireless LAN Controller,Cisco,cisco IE-2000-4T-G-B,
USCBD-5781-AS-MDF-01,Active,MMS,USCBD,,,Switch (Access),Cisco,WS-C3650-48PD,10.56.9.41/32
USCBD-5791-AS-IDF2-1 (1),Active,MMS,USCBD,,,Switch (Access),Cisco,C9300-48P,10.167.224.135/26
USCBD-5791-AS-IDF2-1 (2),Active,MMS,USCBD,,,Switch (Access),Cisco,C9300-48P,10.167.224.135/26
USCBD-5791-AS-IDF2-1 (3),Active,MMS,USCBD,,,Switch (Access),Cisco,C9300-48P,10.167.224.135/26
USCBD-5791-AS-IDF2-1 (4),Active,MMS,USCBD,,,Switch (Access),Cisco,C9300-48P,10.167.224.135/26
USCBD-5791-AS-IDF2-1 (5),Active,MMS,USCBD,,,Switch (Access),Cisco,C9300-48P,10.167.224.135/26
USCBD-5791-CS02,Active,MMS,USCBD,,,Switch (Core),Arista,DCS-7020SR-24C2,10.167.224.131/26
USCBD-5791-TOR02,Active,MMS,USCBD,,,Switch (Server Access),Arista,DCS-7020SR-32C2,10.167.224.137/26
USCBD-5781-AS-IDF8-2 (1),Active,MMS,USCBD,,,Switch (Access),Cisco,C9200-48P,10.56.9.52/24
USCBD-5781-AS-IDF8-2 (2),Active,MMS,USCBD,,,Switch (Access),Cisco,C9200-48P,10.56.9.52/24
USCBD-5781-AS-IDF9-2,Active,MMS,USCBD,,,Switch (Access),Cisco,C9200-48P,10.56.9.51/24
USCBD-5823-AS-MDF-3-1 (1),Active,MMS,USCBD,,,Switch (Access),Cisco,C9200-48P,10.56.9.168/24
USCBD-5823-AS-MDF-3-1 (2),Active,MMS,USCBD,,,Switch (Access),Cisco,C9200-48P,10.56.9.168/24
USCBD-WLC03 (1),Active,MMS,USCBD,,,Wireless LAN Controller,Cisco,C9800-L-F-K9,10.30.1.13/32
USCBD-WLC03 (2),Active,MMS,USCBD,,,Wireless LAN Controller,Cisco,C9800-L-F-K9,10.30.1.13/32
USCBD-5823-AS-IDF-2-2 (1),Active,MMS,USCBD,,,Switch (Access),Cisco,C9200L-48P-4X,10.56.9.167/24
USCBD-5823-AS-IDF-2-2 (2),Active,MMS,USCBD,,,Switch (Access),Cisco,C9200L-48P-4X,10.56.9.167/24
USCBD-5823-AS-IDF-2-2 (3),Active,MMS,USCBD,,,Switch (Access),Cisco,C9200L-48P-4X,10.56.9.167/24
USCBD-5823-AS-IDF-2-2 (4),Active,MMS,USCBD,,,Switch (Access),Cisco,C9200L-48P-4X,10.56.9.167/24
USCBD-5823-IDF4-2.thermofisher.com,Active,MMS,USCBD,,,Switch (Access),Cisco,WS-C2960CX-8PC-L,10.56.9.152/24
USCBD-5823-IDF4-3,Active,MMS,USCBD,,,Switch (Access),Cisco,cisco WS-C2960G-24TC-L,10.56.9.155/32
5486bc83a2c4,Active,CMD,USSVL,,,Switch (Access),Cisco,Cisco SG350-10P (PID:SG350-10P-K9)-VSD,
switchd825df,Active,CMD,USSVL,,,Switch (Access),Unknown,Unknown,
switch83a752,Active,CMD,USSVL,,,Switch (Access),Unknown,Unknown,
5486bc83a9af,Active,CMD,USSVL,,,Switch (Access),Cisco,Cisco SG350-10P (PID:SG350-10P-K9)-VSD,
2c73a0f86d31,Active,CMD,USSVL,,,Switch (Access),Cisco,Cisco SG350-28P (PID:SG350-28P-K9)-VSD,
045fb9d825df,Active,CMD,USSVL,,,Switch (Access),Cisco,Cisco SG350-10P (PID:SG350-10P-K9)-VSD,
5486bc83a752,Active,CMD,USSVL,,,Switch (Access),Cisco,Cisco SG350-10P (PID:SG350-10P-K9)-VSD,
USRFD-OM-02,Active,BID,USRFD,,,Network OOB,Opengear,OM1204-L,10.164.126.217/26
CZPR1-OM-01,Active,IDD,CZPR1,,,Network OOB,Opengear,OM2200,172.17.0.1/32
ITSEG01-AS-02,Active,CDSD,ITSEG01,,,Switch (Access),Cisco,C9200-48P,
ITSEG01-AS-06,Active,CDSD,ITSEG01,,,Switch (Access),Cisco,C9200-48P,
ITSEG01-AS-08,Active,CDSD,ITSEG01,,,Switch (Access),Cisco,C9200-48P,
ITSEG01-AS-09,Active,CDSD,ITSEG01,,,Switch (Access),Cisco,C9200-48P,
SEUPP-LAN115,Active,IDD,SEUPP,,,Switch (Access),Cisco,WS-C2960X-48TD-L,10.35.1.115/24
SEUPP-LAN150 (1),Active,IDD,SEUPP,,,Switch (Access),Cisco,C9200L-48P-4X,10.35.1.150/24
SEUPP-LAN150 (2),Active,IDD,SEUPP,,,Switch (Access),Cisco,C9200L-48P-4X,10.35.1.150/24
SGSI10-WLC-01,Active,DPD,SGSI10,,,Wireless LAN Controller,Cisco,C9800-L-F-K9,1.1.2.5/32
BIO2-DEV-SW,Active,DSD,USCA2,,,Switch (Access),Cisco,cisco WS-C2960X-24TS-L,10.166.66.17/32
USRFD-LAN21,Active,BID,USRFD,,,Switch (Access),Cisco,C9200-48P,10.164.126.221/26
ITMON-WLC-01,Active,DPD,ITMON,,,Wireless LAN Controller,Cisco,C9800-L-F-K9,10.8.38.254/24
USGR1-MDF-CS02,Active,PPA,USGR1,,,Switch (Access),Arista,DCS-7020SR-24C2,10.38.16.3/23
USGR1-MDF-LAN02 (1),Active,PPA,USGR1,,,Switch (Access),Cisco,C9200-48P,10.38.16.6/23
USGR1-MDF-LAN02 (2),Active,PPA,USGR1,,,Switch (Access),Cisco,C9200-24P,10.38.16.6/23
USGR1-MAINT-LAN01,Active,PPA,USGR1,,,Switch (Access),Cisco,C9200-24P,10.38.16.9/32
USGR1-MFG-FW01,Active,PPA,USGR1,,,Firewall,Fortinet,FGT_200E,10.38.16.17/23
USGR1-1106-LAN01 (1),Active,PPA,USGR1,,,Switch (Access),Cisco,C9200-48P,10.38.16.11/23
USGR1-1106-LAN01 (2),Active,PPA,USGR1,,,Switch (Access),Cisco,C9200-24P,10.38.16.11/23
USGR1-1106-LAN01 (3),Active,PPA,USGR1,,,Switch (Access),Cisco,C9200-24P,10.38.16.11/23
USGR1-MDF-SEC01,Active,PPA,USGR1,,,Switch (Access),Cisco,SF300-24PP-K9-EU,172.22.1.29/24
00b0e153a6a6,Active,PPA,USGR1,,,Switch (Access),Cisco,Cisco SG350-28MP (PID:SG350-28MP-K9)-VS,10.38.17.17/32
USGR1-MDF-CS01,Active,PPA,USGR1,,,Switch (Access),Arista,DCS-7020SR-24C2,10.38.16.2/23
USGR1-MDF-LAN01 (1),Active,PPA,USGR1,,,Switch (Access),Cisco,C9200-48P,10.38.16.5/23
USGR1-MDF-LAN01 (2),Active,PPA,USGR1,,,Switch (Access),Cisco,C9200-48P,10.38.16.5/23
USGR1-MDF-LAN01 (3),Active,PPA,USGR1,,,Switch (Access),Cisco,C9200-48P,10.38.16.5/23
USGR1-ADMIN-LAN01 (1),Active,PPA,USGR1,,,Switch (Access),Cisco,C9200-24P,10.38.16.10/23
USGR1-ADMIN-LAN01 (2),Active,PPA,USGR1,,,Switch (Access),Cisco,C9200-24P,10.38.16.10/23
USGR1-ADMIN-LAN01 (3),Active,PPA,USGR1,,,Switch (Access),Cisco,C9200-24P,10.38.16.10/23
USGR1-MFG-FW02,Active,PPA,USGR1,,,Firewall,Fortinet,FGT_200E,10.38.16.18/23
USGR1-MDF-LAN04,Active,PPA,USGR1,,,Switch (Access),Cisco,WS-C2960CX-8PC-L,10.38.16.13/23
USGR1-WAREHOUSE-LAN01,Active,PPA,USGR1,,,Switch (Access),Cisco,C9200-48P,10.38.16.8/23
80e86fb0e8e1,Active,PPA,USGR1,,,Switch (Access),Cisco,Cisco SF300-24PP (PID:SF300-24PP-K9)-VS,172.22.1.233/32
USALL-HPEVDI-TOR-01,Active,CTD,USALL,,,Switch (Server Access),Unknown,Unknown,10.160.238.165/32
USALL-HPEVDI-TOR-02,Active,CTD,USALL,,,Switch (Server Access),Unknown,Unknown,10.160.238.166/32
USCIN-B50-RM114G-LAN01 (1),Active,DPD,USCIN,,,Switch (Access),Cisco,C9200-48P,10.32.1.21/24
USCIN-B50-RM114G-LAN01 (2),Active,DPD,USCIN,,,Switch (Access),Cisco,C9200-48P,10.32.1.21/24
USCIN-B50-RM114G-LAN01 (3),Active,DPD,USCIN,,,Switch (Access),Cisco,C9200-48P,10.32.1.21/24
USCIN-CS-01,Active,DPD,USCIN,,,Switch (Core),Arista,DCS-7280SR3-48YC8,10.32.1.2/24
USCIN-B18-MERA-LAN01,Active,DPD,USCIN,,,Switch (Access),Cisco,C9300-48P,10.32.1.152/24
USCIN-B28_2-MERA-LAN01,Active,DPD,USCIN,,,Switch (Access),Cisco,C9300-48P,10.32.1.155/24
USCIN-DC-MERA-LAN01 (1),Active,DPD,USCIN,,,Switch (Access),Cisco,C9300-48P,10.32.1.151/24
USCIN-DC-MERA-LAN01 (2),Active,DPD,USCIN,,,Switch (Access),Cisco,C9300-48P,10.32.1.151/24
USCIN-B15-MERA-LAN01,Active,DPD,USCIN,,,Switch (Access),Cisco,C9300-48P,10.32.1.153/24
USCIN-B28S-MERA-LAN01,Active,DPD,USCIN,,,Switch (Access),Cisco,C9300-48P,10.32.1.154/24
USCIN-CS-02,Active,DPD,USCIN,,,Switch (Core),Arista,DCS-7280SR3-48YC8,10.32.1.3/24
USCIN-B56-DIST-02,Active,DPD,USCIN,,,Switch (Distribution),Arista,DCS-7280SR2A-48YC6,10.32.1.8/24
USCIN-B56-DIST-01,Active,DPD,USCIN,,,Switch (Distribution),Arista,DCS-7280SR2A-48YC6,10.32.1.7/24
CNSJH-C-DS02,Active,BCD,CNSJH,,,Switch (Distribution),Arista,DCS-7020SR-24C2,10.69.144.131/25
CNSJH-C-CS02,Active,BCD,CNSJH,,,Switch (Core),Arista,DCS-7020SR-32C2,10.69.144.146/32
CNSJH-C-CS01,Active,BCD,CNSJH,,,Switch (Distribution),Arista,DCS-7020SR-24C2,10.69.144.144/32
CNSJH-C-LAN01 (1),Active,BCD,CNSJH,,,Switch (Access),Cisco,C9200L-48P-4X,10.69.144.171/25
CNSJH-C-LAN01 (2),Active,BCD,CNSJH,,,Switch (Access),Cisco,C9200L-48P-4X,10.69.144.171/25
CNSJH-C-LAN03 (1),Active,BCD,CNSJH,,,Switch (Access),Cisco,C9200L-48P-4X,10.69.144.173/25
CNSJH-C-LAN03 (2),Active,BCD,CNSJH,,,Switch (Access),Cisco,C9200L-48P-4X,10.69.144.173/25
CNSJH-T-LAN02 (1),Active,BCD,CNSJH,,,Switch (Access),Cisco,C9200L-48P-4X,10.69.144.181/25
CNSJH-T-LAN02 (2),Active,BCD,CNSJH,,,Switch (Access),Cisco,C9200L-48P-4X,10.69.144.181/25
CNSJH-T-LAN01 (1),Active,BCD,CNSJH,,,Switch (Access),Cisco,C9200L-48P-4X,10.69.144.180/25
CNSJH-T-LAN01 (2),Active,BCD,CNSJH,,,Switch (Access),Cisco,C9200L-48P-4X,10.69.144.180/25
CNSJH-C-LAN02 (1),Active,BCD,CNSJH,,,Switch (Access),Cisco,C9200L-48P-4X,10.69.144.172/25
CNSJH-C-LAN02 (2),Active,BCD,CNSJH,,,Switch (Access),Cisco,C9200L-48P-4X,10.69.144.172/25
CNSJH-C-LAN04 (1),Active,BCD,CNSJH,,,Switch (Access),Cisco,C9200L-48P-4X,10.69.144.174/25
CNSJH-C-LAN04 (2),Active,BCD,CNSJH,,,Switch (Access),Cisco,C9200L-48P-4X,10.69.144.174/25
CNSJH-T-LAN03 (1),Active,BCD,CNSJH,,,Switch (Access),Cisco,C9200L-48P-4X,10.69.144.182/25
CNSJH-T-LAN03 (2),Active,BCD,CNSJH,,,Switch (Access),Cisco,C9200L-48P-4X,10.69.144.182/25
CNSJH-T-LAN04 (1),Active,BCD,CNSJH,,,Switch (Access),Cisco,C9200L-48P-4X,10.69.144.183/25
CNSJH-T-LAN04 (2),Active,BCD,CNSJH,,,Switch (Access),Cisco,C9200L-48P-4X,10.69.144.183/25
CNSJH-ECV-01,Active,BCD,CNSJH,,,Silver Peak SD-WAN,Aruba,EC-V,10.255.202.57/32
CNGZF-B4-CS02,Active,AIG,CNGZF,,,Switch (Core),Arista,DCS-7020SR-24C2,10.69.69.87/26
CNGZF-B4-2F-LAN01 (1),Active,AIG,CNGZF,,,Switch (Access),Cisco,C9300L-48P-4X,10.69.69.93/26
CNGZF-B4-2F-LAN01 (2),Active,AIG,CNGZF,,,Switch (Access),Cisco,C9300L-48P-4X,10.69.69.93/26
CNGZF-B4-2F-LAN01 (3),Active,AIG,CNGZF,,,Switch (Access),Cisco,C9300L-48P-4X,10.69.69.93/26
CNGZF-B4-2F-LAN01 (4),Active,AIG,CNGZF,,,Switch (Access),Cisco,C9300L-48P-4X,10.69.69.93/26
CNGZF-B3-4F-LAN03 (1),Active,AIG,CNGZF,,,Switch (Access),Cisco,C9300L-48P-4X,10.69.69.92/26
CNGZF-B3-4F-LAN03 (2),Active,AIG,CNGZF,,,Switch (Access),Cisco,C9300L-48P-4X,10.69.69.92/26
CNGZF-B3-4F-LAN03 (3),Active,AIG,CNGZF,,,Switch (Access),Cisco,C9300L-48P-4X,10.69.69.92/26
CNGZF-B3-4F-LAN03 (4),Active,AIG,CNGZF,,,Switch (Access),Cisco,C9300L-48P-4X,10.69.69.92/26
CNGZF-B3-4F-LAN03 (5),Active,AIG,CNGZF,,,Switch (Access),Cisco,C9300L-48P-4X,10.69.69.92/26
CNGZF-B3-CS01,Active,AIG,CNGZF,,,Switch (Core),Arista,DCS-7020SR-32C2,10.69.69.83/32
CNGZF-B4-2F-LAN02 (1),Active,AIG,CNGZF,,,Switch (Access),Cisco,C9300L-48P-4X,10.69.69.94/26
CNGZF-B4-2F-LAN02 (2),Active,AIG,CNGZF,,,Switch (Access),Cisco,C9300L-48P-4X,10.69.69.94/26
CNGZF-B4-2F-LAN02 (3),Active,AIG,CNGZF,,,Switch (Access),Cisco,C9300L-48P-4X,10.69.69.94/26
CNGZF-B4-2F-LAN02 (4),Active,AIG,CNGZF,,,Switch (Access),Cisco,C9300L-48P-4X,10.69.69.94/26
CNGZF-B4-2F-LAN02 (5),Active,AIG,CNGZF,,,Switch (Access),Cisco,C9300L-48P-4X,10.69.69.94/26
CNGZF-B4-CS01,Active,AIG,CNGZF,,,Switch (Core),Arista,DCS-7020SR-24C2,10.69.69.86/26
USRFD-FW02,Active,BID,USRFD,,,Firewall,Unknown,Unknown,
00873125d1b2,Active,PPA,USGR1,,,Switch (Access),Cisco,Cisco SF302-08MPP (PID:SF302-08MPP-K9)-VSD,10.38.17.26/32
switch25d1b2,Active,PPA,USGR1,,,Switch (Access),Unknown,Unknown,
FRLES-LAN06 (1),Active,CMD,FRLES,,,Switch (Access),Cisco,C9200L-48P-4X,10.32.80.38/27
FRLES-LAN06 (2),Active,CMD,FRLES,,,Switch (Access),Cisco,C9200L-48P-4X,10.32.80.38/27
USCIN-WLC-01,Active,DPD,USCIN,,,Wireless LAN Controller,Cisco,C9800-L-F-K9,10.169.150.10/32
aws37-us-e1-cis-fortinet-fw01,Active,AWS,AWSA1,,,Firewall,Fortinet,FG-VM64,
NLEIN-FW05_06,Active,MSD,NLEIN,,,Firewall,Fortinet,FGT_1100E,
FG100FTK21010333- USBED FW,Active,PPA,USBED,,,Firewall,Fortinet,FGT_100F,10.60.0.6/23
USLGN04-FW01,Active,SUD,USLGN04,,,Firewall,Fortinet,FGT_100F,10.162.188.20/28
USCBD-5791-MFG-FW01,Active,MMS,USCBD,,,Firewall,Fortinet,FGT_100F,
FG10E0TB20902641-NLEIN-FW,Active,MSD,NLEIN,,,Firewall,Fortinet,FGT_1100E,
FG100FTK19019989 - USSCR-FW,Active,CSD,USSCR,,,Firewall,Fortinet,FGT_100F,
FG100FTK21002130-USPLN FW,Active,DSD,USPLN,,,Firewall,Fortinet,FGT_100F,
FG5H1E5819902015 JPMIT FW,Active,BID,JPMIT,,,Firewall,Fortinet,FGT_501E,
FG10E0TB22901140-NLEIN-FW,Active,MSD,NLEIN,,,Firewall,Fortinet,FGT_1100E,
FG5H1E5819903140 USCBD FW,Active,MMS,USCBD,,,Firewall,Fortinet,FGT_501E,
FG200FT921913890 USSD3 FW,Active,DSD,USSD3,,,Firewall,Fortinet,FG-200F,
FG101FTK21012538  DEWEI FW,Active,CTD,DEWEI,,,Firewall,Fortinet,FGT_101F,
FG3H0E5819902535-IECUR FW,Active,DSD,IECUR,,,Firewall,Fortinet,FGT_300E,
FG10E1TB21900375 - ITMON FW,Active,DPD,ITMON,,,Firewall,Fortinet,FortiGate-1101E,
FG6H1ETB21907835 SGSI10 FW,Active,DPD,SGSI10,,,Firewall,Fortinet,FGT_601E,10.82.160.69/28
FG100FTK21059234 UKHOR FW,Active,CTD,UKHOR,,,Firewall,Fortinet,FGT_100F,10.156.28.251/25
FG200ETK18908016 - UKSWI FW,Active,DPD,UKSWI,,,Firewall,Fortinet,FGT_200E,10.61.20.4/24
CNSHE02-CS01,Active,AIG,CNSHE02,,,Switch (Core),Cisco,C9300L-48P-4X,10.68.27.17/28
USLGN01-A15-AS02.thermofisher.com (1),Active,SUD,USLGN01,,,Switch (Access),Cisco,C9200-48P,10.161.228.7/24
USLGN01-A15-AS02.thermofisher.com (2),Active,SUD,USLGN01,,,Switch (Access),Cisco,C9200-48P,10.161.228.7/24
USLGN01-A15-AS02.thermofisher.com (3),Active,SUD,USLGN01,,,Switch (Access),Cisco,C9200-48P,10.161.228.7/24
USLGN01-A15-AS02.thermofisher.com (4),Active,SUD,USLGN01,,,Switch (Access),Cisco,C9200-48P,10.161.228.7/24
USLGN01-A15-AS02 (5),Active,SUD,USLGN01,,,Switch (Access),Cisco,C9200-48P,10.161.228.7/24
AUBRI-BANYO-AS-02,Active,DSD,AUBRI,,,Switch (Access),Cisco,C9200L-48P-4X,10.60.15.23/26
EUMONSWA2P-PROD (1),Active,DPD,ITMON,,,Switch (Access),Cisco,WS-C2960X-24PS-L,10.8.17.8/24
USHNP-ECV-01,Active,RSD,USHNP,,,Silver Peak SD-WAN,Aruba,EC-V,10.255.196.206/32
USHNP-ECV-02,Active,RSD,USHNP,,,Silver Peak SD-WAN,Aruba,EC-V,10.255.196.207/32
CANE1-1886-EC-01,Active,MBD,CANE1-1886,,,Silver Peak SD-WAN,Aruba,EC-M-H,10.255.196.14/32
USALL-ECV-02,Active,CTD,USALL,,,Silver Peak SD-WAN,Aruba,EC-V,10.255.196.13/32
70105c0bc67f,Active,LPD,DEOH3,,,Switch (Access),Cisco,Cisco SF300-24P (PID:SRW224G4P-K9)-VSD,192.168.68.11/32
DERE2-ECV-01,Active,BID,DERE2,,,Silver Peak SD-WAN,Aruba,EC-V,10.255.192.75/32
USBEN-CS-02,Active,DPD,USBEN,,,Switch (Core),Arista,DCS-7020SR-24C2,10.37.10.3/24
USBEN-CS-01,Active,DPD,USBEN,,,Switch (Core),Arista,DCS-7020SR-24C2,10.37.10.2/24
USBEN-ECV-01,Active,DPD,USBEN,,,Silver Peak SD-WAN,Aruba,EC-V,10.255.196.202/32
USAU8-BMS-FW02,Active,BID,USAU8,,,Firewall,Unknown,Unknown,
USAU8-BMS-FW01.thermofisher.com,Active,BID,USAU8,,,Firewall,Unknown,Unknown,
FRBOU-HUB1-MERA-FW02,Active,DPD,FRBOU,,,Firewall,Unknown,Unknown,
FRBOU-HUB1-MERA-FW01,Active,DPD,FRBOU,,,Firewall,Unknown,Unknown,
HUBU3-TEST-WLC-01,Active,Corp,HUBU3,,,Wireless LAN Controller,Cisco,cisco5500Wlc,10.113.76.123/25
USCBD-2-ECV-01,Active,BID,USCBD-2,,,Silver Peak SD-WAN,Aruba,EC-V,10.255.196.38/32
USCM3-FW02,Active,BCD,USCM3,,Floor 1 - Rack 2,Firewall,Fortinet,FGT_100F,
USLGN01-A15-AS01 (1),Active,SUD,USLGN01,,,Switch (Access),Cisco,C9200-48P,10.161.228.6/24
USLGN01-A15-AS01.thermofisher.com (2),Active,SUD,USLGN01,,,Switch (Access),Cisco,C9200-48P,10.161.228.6/24
USLGN01-A15-AS01.thermofisher.com (3),Active,SUD,USLGN01,,,Switch (Access),Cisco,C9200-48P,10.161.228.6/24
USLGN01-A15-AS01.thermofisher.com (4),Active,SUD,USLGN01,,,Switch (Access),Cisco,C9200-48P,10.161.228.6/24
USLGN01-A15-AS01.thermofisher.com (5),Active,SUD,USLGN01,,,Switch (Access),Cisco,C9200-48P,10.161.228.6/24
USLGN01-A15-AS01.thermofisher.com (6),Active,SUD,USLGN01,,,Switch (Access),Cisco,C9200-48P,10.161.228.6/24
USDU3-ECV-01,Active,BID,USDU3,,,Silver Peak SD-WAN,Aruba,EC-V,10.255.196.44/32
USDUR-ECV-01,Active,BCD,USDUR,,,Silver Peak SD-WAN,Aruba,EC-V,10.255.196.64/32
UKEDG01-WLC-01 (1),Active,PDX,UKEDG01,,,Wireless LAN Controller,Cisco,C9800-L-F-K9,10.44.110.20/32
UKEDG01-WLC-01 (2),Active,PDX,UKEDG01,,,Wireless LAN Controller,Cisco,C9800-L-F-K9,10.44.110.21/26
USFL1-OM-01,Active,DSD,USFL1,,,Network OOB,Opengear,OM1204-L,10.38.2.20/23
USFRK-LAN03 (4),Active,CAD,USFRK,,,Switch (Access),Cisco,WS-C3650-48PD,10.175.252.68/26
USGRE-B1-IDF1I-LAN01,Active,DPD,USGRE,,,Switch (Access),Cisco,C9200-48P,
USPG2-IDF2D.thermofisher.com (4),Active,RSD,USPG2,,,Switch (Access),Cisco,C9200L-48P-4X,10.167.65.24/24
NLLEI02-CS01 (3),Active,PPA,NLLEI02,,,Switch (Core),Cisco,C9300-48P,10.115.84.1/28
NLLEI02-AS-01 (2),Active,PPA,NLLEI02,,,Switch (Access),Cisco,C9300-48P,10.115.84.10/28
NLLEI02-AS-01 (3),Active,PPA,NLLEI02,,,Switch (Access),Cisco,C9300-48P,10.115.84.10/28
NLTIL-TOR-C3-01,Active,DPD,NLTIL,,,Switch (Server Access),Cisco,C9200-48P,10.5.90.9/24
NOLIL-DP_TORRENT-AS-01 (2),Active,BID,NOLIL,,,Switch (Access),Cisco,C9300-48P,10.72.1.6/24
USHIl-D1-MDF-LAN03,Active,MSD,USHIL,,,Switch (Access),Cisco,C9200-48P,10.180.28.6/24
USHIL-D1-MDF-LAN03 (2),Active,MSD,USHIL,,,Switch (Access),Cisco,C9200-48P,10.180.28.6/24
NZAL2-OM-01,Active,CCG,NZAL2,,,Network OOB,Opengear,OM1204-L,10.70.17.190/28
USKA2-LAN01 (3),Active,IDD,USKA2,,,Switch (Access),Cisco,C9300-48P,10.162.129.2/24
CHALL-3-AS-GF-01,Active,CTD,CHALL,,,Switch (Access),Cisco,C9200-48P,10.32.36.161/32
NZAUC-OM-01,Active,BCD,NZAUC,,,Network OOB,Opengear,OM1204-L,10.70.212.7/24
CHALL-118-AS-2F-01 (1),Active,CTD,CHALL,,,Switch (Access),Cisco,C9200-48P,10.113.40.2/26
CHALL-118-AS-2F-01 (2),Active,CTD,CHALL,,,Switch (Access),Cisco,C9200-48P,10.113.40.2/26
CHALL-118-AS-4F-01 (1),Active,CTD,CHALL,,,Switch (Access),Cisco,C9200-48P,10.113.40.4/26
CHALL-118-AS-4F-01 (2),Active,CTD,CHALL,,,Switch (Access),Cisco,C9200-48P,10.113.40.4/26
CHALL-118-AS-4F-01 (3),Active,CTD,CHALL,,,Switch (Access),Cisco,C9200-48P,10.113.40.4/26
CHALL-118-AS-GF-01 (1),Active,CTD,CHALL,,,Switch (Access),Cisco,C9200-48P,10.113.40.5/26
CHALL-118-AS-GF-01 (2),Active,CTD,CHALL,,,Switch (Access),Cisco,C9200-48P,10.113.40.5/26
CHALL-9-AS-2F-02,Active,CTD,CHALL,,,Switch (Access),Cisco,C9200-48P,10.32.40.143/26
CHALL-009-CS01,Active,CTD,CHALL-9,,,Switch (Core),Arista,DCS-7020SR-24C2,10.32.40.145/26
USLEN-4-IDF1-LAN01 (2),Active,MBD,USLEN-4,,,Switch (Access),Cisco,C9300-48P,10.162.16.66/26
USLEN-4-IDF2-LAN02 (2),Active,MBD,USLEN-4,,,Switch (Access),Cisco,C9300-24P,10.162.16.67/26
USRAL-ECV-02,Active,RSD,USRAL,,,Silver Peak SD-WAN,Aruba,EC-V,10.255.196.92/32
USLGN02-A7-AS02 (3),Active,SUD,USLGN02,,,Switch (Access),Cisco,C9200-48P,10.100.39.11/24
ATLIN-FWB052,Active,DSD,ATLIN,,,Firewall,Cisco,ASA5512,10.60.20.29/22
ATLIN-ECV-02,Active,DSD,ATLIN,,,Silver Peak SD-WAN,Aruba,EC-V,10.255.192.54/32
ATLIN-008-AS-5.thermofisher.com (1),Active,DSD,ATLIN,,,Switch (Access),Cisco,C9200-24P,10.60.28.210/25
ATLIN-008-AS-5.thermofisher.com (2),Active,DSD,ATLIN,,,Switch (Access),Cisco,C9200-24P,10.60.28.210/25
ATLIN-008-AS-5.thermofisher.com (3),Active,DSD,ATLIN,,,Switch (Access),Cisco,C9200-24P,10.60.28.210/25
ATLIN-008-AS-5.thermofisher.com (4),Active,DSD,ATLIN,,,Switch (Access),Cisco,C9200-24P,10.60.28.210/25
SGSI8-2F-AS-05,Active,BCD,SGSI8,,,Switch (Access),Cisco,C9200L-48P-4X,10.82.228.14/24
SKBR1-ECV-01,Active,IES,SKBR1,,,Silver Peak SD-WAN,Aruba,EC-V,10.255.192.57/32
UKPAI-R29-TOR02,Active,BCD,UKPAI,,,Switch (Server Access),Unknown,Unknown,10.123.51.101/32
UKPAI-R31-TOR02,Active,BCD,UKPAI,,,Switch (Server Access),Unknown,Unknown,10.123.50.33/32
UKPAI-R29-TOR01,Active,BCD,UKPAI,,,Switch (Server Access),Unknown,Unknown,10.123.51.100/32
UKPAI-R31-TOR01,Active,BCD,UKPAI,,,Switch (Server Access),Unknown,Unknown,10.123.50.32/32
BGL_JNR_901_2AC_T_CNCS540R570,Active,LPD,INBLR,,,Switch (Core),Unknown,Unknown,100.64.139.107/32
INBLR03-LAN01,Active,BID,INBLR03,,,Switch (Access),Cisco,C9300L-48PF-4X,10.96.52.39/27
CNBJO-ECV-02,Active,CMD,CNBJO,,,Silver Peak SD-WAN,Aruba,EC-V,10.255.202.28/32
CNBJO-LAN05 (2),Active,CMD,CNBJO,,,Switch (Access),Cisco,WS-C3650-48PD,10.69.32.134/25
CNCD2-ECV-02,Active,LPG,CNCD2,,,Silver Peak SD-WAN,Aruba,EC-V,10.255.202.53/32
USSJO-Arida02,Active,CMD,USSJO,,,Switch (Access),Cisco,WS-C2960CX-8PC-L,10.160.192.70/26
JPMIT-CS01,Active,CMD,JPOS1,,,Switch (Core),Cisco,cisco WS-C3850-24XS,10.67.0.131/32
NLLEI02-ECV-02,Active,PPA,NLLEI02,,,Silver Peak SD-WAN,Aruba,EC-V,10.255.192.79/32
NZALB-ECV-02,Active,LPD,NZALB,,,Silver Peak SD-WAN,Aruba,EC-V,10.255.200.113/32
CNGZF-B3-2F-LAN01 (1),Active,AIG,CNGZF,,,Switch (Access),Cisco,C9300L-48P-4X,10.69.69.90/26
CNGZF-B3-2F-LAN01 (2),Active,AIG,CNGZF,,,Switch (Access),Cisco,C9300L-48P-4X,10.69.69.90/26
CNGZF-B4-4F-LAN03 (1),Active,AIG,CNGZF,,,Switch (Access),Cisco,C9200L-48P-4X,10.69.69.95/26
CNGZF-B4-4F-LAN03 (2),Active,AIG,CNGZF,,,Switch (Access),Cisco,C9200L-48P-4X,10.69.69.95/26
