hostname,device_type,host,username,password,secret,port
CNGZ1-LAN02 (1),cisco_ios,10.69.0.67,,,,22
CNGZ1-LAN02 (2),cisco_ios,10.69.0.67,,,,22
CNGZ1-LAN02 (3),cisco_ios,10.69.0.67,,,,22
CNGZ1-LAN02 (4),cisco_ios,10.69.0.67,,,,22
CNGZ1-CS01 (1),cisco_ios,10.69.0.65,,,,22
CNGZ1-CS01 (2),cisco_ios,10.69.0.65,,,,22
CNGZ1-ECV-01,generic,10.255.202.46,,,,22
CNGZ1-ECV-02,generic,10.255.202.47,,,,22
CNGZ3-CS01 (1),cisco_ios,10.144.1.20,,,,22
CNGZ3-CS01 (2),cisco_ios,10.144.1.20,,,,22
CNGZ3-LAN04,cisco_ios,10.144.1.24,,,,22
CNGZ3-LAN01,cisco_ios,10.144.1.21,,,,22
CNGZ3-LAN02,cisco_ios,10.144.1.22,,,,22
CNGZ3-LAN05,cisco_ios,10.144.1.29,,,,22
CNGZ3-ECV-01,generic,10.255.202.22,,,,22
CNGZ3-ECV-02,generic,10.255.202.23,,,,22
CNGZ4-CS01,cisco_ios,10.68.31.17,,,,22
CNGZ4-ECV-01,generic,10.255.202.10,,,,22
CNHK5-LAN03 (1),cisco_ios,10.69.80.6,,,,22
CNHK5-LAN03 (2),cisco_ios,10.69.80.6,,,,22
CNHK5-LAN01 (1),cisco_ios,10.69.80.4,,,,22
CNHK5-LAN01 (2),cisco_ios,10.69.80.4,,,,22
CNHK5-LAN02 (1),cisco_ios,10.69.80.5,,,,22
CNHK5-LAN02 (2),cisco_ios,10.69.80.5,,,,22
CNHK5-LAN02 (3),cisco_ios,10.69.80.5,,,,22
CNHK5-CS01 (1),cisco_ios,10.69.80.1,,,,22
CNHK5-CS01 (2),cisco_ios,10.69.80.1,,,,22
CNHK3-P2P-01,cisco_ios,10.68.131.1,,,,22
CNHK5-P2P-01,cisco_ios,10.68.130.2,,,,22
CNHK7-LAN01 (1),cisco_ios,10.68.132.2,,,,22
CNHK7-LAN01 (2),cisco_ios,10.68.132.2,,,,22
CNHK7-P2P-01,cisco_ios,10.68.132.1,,,,22
CNHK6-CS01,cisco_ios,10.68.168.17,,,,22
CNHK6-LAN01,cisco_ios,10.68.168.20,,,,22
CNHK6-DMVPN01,cisco_ios,10.255.138.5,,,,22
CNJNO-CS01,cisco_ios,10.68.28.65,,,,22
CNNJO-CORE01,cisco_ios,10.68.224.129,,,,22
CNNJO-ECV-01,generic,10.255.202.41,,,,22
CNSH1-LAN02,cisco_ios,10.68.94.35,,,,22
CNSHF-F-CS01.thermofisher.com (2),cisco_ios,10.68.64.100,,,,22
CNSH1-CORE01 (1),cisco_ios,10.68.94.33,,,,22
CNSH1-CORE01 (2),cisco_ios,10.68.94.33,,,,22
CNSH5-CS01 (1),cisco_ios,10.142.8.1,,,,22
CNSH5-CS01 (2),cisco_ios,10.142.8.1,,,,22
CNSH5-LAN02,cisco_ios,10.142.8.12,,,,22
CNSH5-LAN01,cisco_ios,10.142.8.11,,,,22
CNSH5-OM-01,generic,10.142.8.126,,,,22
CNSH5-ECV-01,generic,10.255.202.24,,,,22
CNSH8-LAN01,cisco_ios,10.68.170.33,,,,22
CNSH8-ECV-01,generic,10.255.202.33,,,,22
CNSH10-LAN01 (1),cisco_ios,10.69.112.65,,,,22
CNSH10-LAN01 (2),cisco_ios,10.69.112.65,,,,22
CNSH10-LAN01 (3),cisco_ios,10.69.112.65,,,,22
CNSH10-LAN01 (4),cisco_ios,10.69.112.65,,,,22
CNSH10-LAN02 (1),cisco_ios,10.69.112.67,,,,22
CNSH10-LAN02 (2),cisco_ios,10.69.112.67,,,,22
CNSH10-ECV-01,generic,10.255.202.36,,,,22
CNSH13-B94F-LAN02,cisco_ios,10.68.48.67,,,,22
CNSH13-B9-L2-LAN01,cisco_ios,10.68.48.66,,,,22
CNSH13-B83F-LAN03,cisco_ios,10.68.48.68,,,,22
CNSH13-B9-2F-CS01,cisco_ios,10.68.48.65,,,,22
CNSH13-B8-2F-LAN07 (1),cisco_ios,10.150.190.3,,,,22
CNSH13-B8-2F-LAN07 (2),cisco_ios,10.150.190.3,,,,22
CNSH13-ECV-01,generic,10.255.202.3,,,,22
CNSH15-LAN03,cisco_ios,10.68.248.68,,,,22
CNSH15-LAN04 (1),cisco_ios,10.68.248.69,,,,22
CNSH15-LAN04 (2),cisco_ios,10.68.248.69,,,,22
CNSH15-CS01 (1),cisco_ios,10.68.248.65,,,,22
CNSH15-CS01 (2),cisco_ios,10.68.248.65,,,,22
CNSH15-CS01 (3),cisco_ios,10.68.248.65,,,,22
CNSH15-CS01 (4),cisco_ios,10.68.248.65,,,,22
CNSH15-ECV-01,generic,10.255.202.12,,,,22
CNSH16-LAN01,cisco_ios,10.69.72.33,,,,22
CNSH16-OM-01,generic,10.69.72.14,,,,22
CNSHO11-LAN01 (1),cisco_ios,10.69.16.66,,,,22
CNSHO11-LAN01 (2),cisco_ios,10.69.16.66,,,,22
CNSHO3-LAN04 (1),cisco_ios,10.68.176.69,,,,22
CNSHO3-LAN04 (2),cisco_ios,10.68.176.69,,,,22
CNSHO3-LAN04 (3),cisco_ios,10.68.176.69,,,,22
CNSHO3-LAN04 (4),cisco_ios,10.68.176.69,,,,22
CNSHO3-LAN07 (1),cisco_ios,10.68.176.72,,,,22
CNSHO3-LAN07 (2),cisco_ios,10.68.176.72,,,,22
CNSHO3-LAN07 (3),cisco_ios,10.68.176.72,,,,22
CNSHO3-LAN08,cisco_ios,10.68.176.73,,,,22
CNSHO7-CS01 (1),cisco_ios,10.68.96.65,,,,22
CNSHO7-CS01 (2),cisco_ios,10.68.96.65,,,,22
CNSHO11-CS01 (1),cisco_ios,10.69.16.65,,,,22
CNSHO11-CS01 (2),cisco_ios,10.69.16.65,,,,22
CNSHO7-LAN01 (1),cisco_ios,10.68.96.66,,,,22
CNSHO7-LAN01 (2),cisco_ios,10.68.96.66,,,,22
CNSHO7-LAN01 (4),cisco_ios,10.68.96.66,,,,22
CNSHO7-LAN02 (1),cisco_ios,10.68.96.67,,,,22
CNSHO7-LAN02 (2),cisco_ios,10.68.96.67,,,,22
CNSHO7-LAN02 (3),cisco_ios,10.68.96.67,,,,22
CNSHO3-LAN02 (1),cisco_ios,10.68.176.67,,,,22
CNSHO3-LAN02 (2),cisco_ios,10.68.176.67,,,,22
CNSHO3-LAN02 (3),cisco_ios,10.68.176.67,,,,22
CNSHO3-LAN03 (1),cisco_ios,10.68.176.68,,,,22
CNSHO3-LAN03 (2),cisco_ios,10.68.176.68,,,,22
CNSHO3-LAN03 (3),cisco_ios,10.68.176.68,,,,22
CNSHO3-LAN03 (4),cisco_ios,10.68.176.68,,,,22
CNSHO3-LAN09,cisco_ios,10.68.176.74,,,,22
CNSNP-LAN04 (1),cisco_ios,10.69.128.69,,,,22
CNSNP-LAN04 (2),cisco_ios,10.69.128.69,,,,22
SHVGR01,cisco_ios,10.69.131.9,,,,22
CNSNP-LAN01 (1),cisco_ios,10.69.128.66,,,,22
CNSNP-LAN01 (2),cisco_ios,10.69.128.66,,,,22
CNSNP-LAN01 (3),cisco_ios,10.69.128.66,,,,22
CNSNP-LAN02 (1),cisco_ios,10.69.128.67,,,,22
CNSNP-LAN02 (2),cisco_ios,10.69.128.67,,,,22
CNSNP-LAN02 (3),cisco_ios,10.69.128.67,,,,22
CNSNP-LAN03 (1),cisco_ios,10.69.128.68,,,,22
CNSNP-LAN03 (2),cisco_ios,10.69.128.68,,,,22
CNSNP-LAN03 (3),cisco_ios,10.69.128.68,,,,22
CNSNP-LAN03 (4),cisco_ios,10.69.128.68,,,,22
CNSNP-LAN05 (1),cisco_ios,10.69.128.100,,,,22
CNSNP-LAN05 (2),cisco_ios,10.69.128.100,,,,22
CNSNP-LAN05 (3),cisco_ios,10.69.128.100,,,,22
CNSNP-LAN05 (4),cisco_ios,10.69.128.100,,,,22
CNSNP-LAN06 (1),cisco_ios,10.69.128.101,,,,22
CNSNP-LAN06 (2),cisco_ios,10.69.128.101,,,,22
CNSNP-LAN06 (3),cisco_ios,10.69.128.101,,,,22
CNSNP-LAN06 (4),cisco_ios,10.69.128.101,,,,22
CNSNP-LAN06 (5),cisco_ios,10.69.128.101,,,,22
CNSNP-LAN06 (6),cisco_ios,10.69.128.101,,,,22
CNSNP-LAN07,cisco_ios,10.69.128.102,,,,22
CNSNP-CS01 (1),cisco_ios,10.69.128.65,,,,22
CNSNP-CS01 (2),cisco_ios,10.69.128.65,,,,22
CNSNP-ECV-01,generic,10.255.202.17,,,,22
CNSZ1-LAN01 (1),cisco_ios,10.68.214.18,,,,22
CNSZ1-LAN01 (2),cisco_ios,10.68.214.18,,,,22
CNSZ1-LAN01 (3),cisco_ios,10.68.214.18,,,,22
CNSZ1-LAN01 (4),cisco_ios,10.68.214.18,,,,22
CNSZ1-CORE01 (1),cisco_ios,10.68.214.65,,,,22
CNSZ1-CORE01 (2),cisco_ios,10.68.214.65,,,,22
CNSZ1-CORE01 (3),cisco_ios,10.68.214.65,,,,22
CNSZ1-ECV-01,generic,10.255.202.7,,,,22
CNSZ1-ECV-02,generic,10.255.202.8,,,,22
CNSZS-security,cisco_ios,10.68.32.125,,,,22
CNSZS-LAN01 (1),cisco_ios,10.68.32.66,,,,22
CNSZS-LAN01 (2),cisco_ios,10.68.32.66,,,,22
CNSZS-LAN01 (3),cisco_ios,10.68.32.66,,,,22
CNSZS-LAN01 (4),cisco_ios,10.68.32.66,,,,22
CNSZS-LAN02 (1),cisco_ios,10.68.32.67,,,,22
CNSZS-LAN02 (2),cisco_ios,10.68.32.67,,,,22
CNSZS-LAN02 (3),cisco_ios,10.68.32.67,,,,22
CNSZS-LAN05 (1),cisco_ios,10.68.32.70,,,,22
CNSZS-LAN05 (2),cisco_ios,10.68.32.70,,,,22
CNSZS-LAN03 (1),cisco_ios,10.68.32.68,,,,22
CNSZS-LAN03 (2),cisco_ios,10.68.32.68,,,,22
CNSZS-LAN03 (3),cisco_ios,10.68.32.68,,,,22
CNSZS-LAN04.thermofisher.com (1),cisco_ios,10.68.32.69,,,,22
CNSZS-LAN04.thermofisher.com (2),cisco_ios,10.68.32.69,,,,22
CNSZS-LAN04 (3),cisco_ios,10.68.32.69,,,,22
CNSZS-LAN07,cisco_ios,10.68.32.72,,,,22
CNSZS-LAN06,cisco_ios,10.68.32.71,,,,22
CNSZS-LAN08,cisco_ios,10.68.32.73,,,,22
CNSZS-LAN09,cisco_ios,10.68.32.74,,,,22
CNSZS-CS01 (1),cisco_ios,10.68.32.65,,,,22
CNSZS-CS01 (2),cisco_ios,10.68.32.65,,,,22
CNSZS-ECV-01,generic,10.255.202.34,,,,22
CNWUH-LAN01,cisco_ios,10.68.164.4,,,,22
CNWUH-ECV-01,generic,10.255.202.26,,,,22
CNXAO-LAN01,cisco_ios,10.68.160.1,,,,22
CNXAO-ECV-01,generic,10.255.202.40,,,,22
CRHER-F2-CS01.thermofisher.com (1),cisco_ios,10.154.64.1,,,,22
CRHER-F2-CS01.thermofisher.com (2),cisco_ios,10.154.64.33,,,,22
CRSRA-CS01 (1),cisco_ios,10.154.96.33,,,,22
CRSRA-CS01 (2),cisco_ios,10.154.96.33,,,,22
CZBRN-PE-01,arista_eos,10.255.26.1,,,,22
CZBRN-PE-02,arista_eos,10.255.26.2,,,,22
BRNO3850-D0F0-R&amp;amp;D,cisco_ios,10.170.65.117,,,,22
BRNO3850-D1F0,cisco_ios,10.170.65.107,,,,22
BRNO-AS-D1F1 (1),cisco_ios,10.170.65.101,,,,22
BRNO-AS-D1F1 (2),cisco_ios,10.170.65.101,,,,22
BRNO-AS-D1F1 (3),cisco_ios,10.170.65.101,,,,22
BRNO-AS-D1F1 (4),cisco_ios,10.170.65.101,,,,22
BRNO-AS-D1F1 (5),cisco_ios,10.170.65.101,,,,22
BRNO-AS-D1F1 (6),cisco_ios,10.170.65.101,,,,22
BRNO-AS-D1F1 (7),cisco_ios,10.170.65.101,,,,22
BRNO-AS-D1F1 (8),cisco_ios,10.170.65.101,,,,22
BRNO3850-D2M1 (1),cisco_ios,10.170.65.102,,,,22
BRNO3850-D2M1 (2),cisco_ios,10.170.65.102,,,,22
BRNO3850-D2M1 (3),cisco_ios,10.170.65.102,,,,22
BRNO3850-D2M1 (4),cisco_ios,10.170.65.102,,,,22
BRNO3850-D2M1 (5),cisco_ios,10.170.65.102,,,,22
BRNO3850-D2M1 (6),cisco_ios,10.170.65.102,,,,22
BRNO3850-D2M1 (7),cisco_ios,10.170.65.102,,,,22
BRNO-AS-D2M2 (1),cisco_ios,10.170.65.103,,,,22
BRNO-AS-D2M2 (2),cisco_ios,10.170.65.103,,,,22
BRNO-AS-D2M2 (3),cisco_ios,10.170.65.103,,,,22
BRNO-AS-D2M2 (4),cisco_ios,10.170.65.103,,,,22
BRNO-AS-D2M2 (5),cisco_ios,10.170.65.103,,,,22
BRNO-AS-D2M2 (6),cisco_ios,10.170.65.103,,,,22
BRNO-AS-D2M2 (7),cisco_ios,10.170.65.103,,,,22
BRNO-AS-D2M2 (8),cisco_ios,10.170.65.103,,,,22
BRNO3850-D2M4 (1),cisco_ios,10.170.65.105,,,,22
BRNO3850-D2M4 (2),cisco_ios,10.170.65.105,,,,22
BRNO3850-D2M4 (3),cisco_ios,10.170.65.105,,,,22
BRNO3850-D2M4 (4),cisco_ios,10.170.65.105,,,,22
BRNO3850-D2M4 (5),cisco_ios,10.170.65.105,,,,22
BRNO3850-D2M4 (6),cisco_ios,10.170.65.105,,,,22
BRNO3850-D1F2 (1),cisco_ios,10.170.65.114,,,,22
BRNO3850-D1F2 (2),cisco_ios,10.170.65.114,,,,22
BRNO3850-D1F2 (3),cisco_ios,10.170.65.114,,,,22
BRNO3850-D1F2 (4),cisco_ios,10.170.65.114,,,,22
BRNO3850-D1F2 (5),cisco_ios,10.170.65.114,,,,22
BRNO3850-D1F2 (6),cisco_ios,10.170.65.114,,,,22
CZBRN_D2M2b (1),cisco_ios,10.170.65.119,,,,22
CZBRN_D2M2b (2),cisco_ios,10.170.65.119,,,,22
CZBRN_D2M2b (3),cisco_ios,10.170.65.119,,,,22
CZBRN_D2M5 (1),cisco_ios,10.170.65.120,,,,22
CZBRN_D2M5 (2),cisco_ios,10.170.65.120,,,,22
CZBRN_D2M5 (3),cisco_ios,10.170.65.120,,,,22
CZBRN_D2M6 (1),cisco_ios,10.170.65.121,,,,22
CZBRN_D2M6 (2),cisco_ios,10.170.65.121,,,,22
CZBRN_D2M6 (3),cisco_ios,10.170.65.121,,,,22
CZBRN_D2M6 (4),cisco_ios,10.170.65.121,,,,22
CZBRN_D2M6 (5),cisco_ios,10.170.65.121,,,,22
CZBRN_D2M6 (6),cisco_ios,10.170.65.121,,,,22
CZBRN_D2M6 (7),cisco_ios,10.170.65.121,,,,22
BRNO3560G-PDU,cisco_ios,10.170.65.115,,,,22
BRNO-AS-DMZ (1),cisco_ios,10.170.65.108,,,,22
BRNO-AS-DMZ (2),cisco_ios,10.170.65.108,,,,22
CZBRN-LAN-01 (1),cisco_ios,10.170.65.110,,,,22
CZBRN-LAN-01 (2),cisco_ios,10.170.65.110,,,,22
CZBRN-LAN-02 (1),cisco_ios,10.170.65.111,,,,22
CZBRN-LAN-02 (2),cisco_ios,10.170.65.111,,,,22
BRNOVGR01,cisco_ios,10.170.96.30,,,,22
BRNOVGR02,cisco_ios,10.170.96.32,,,,22
CZBRN-WLC-01,cisco_ios,10.170.64.251,,,,22
CZBRN-D2M4-AS-9200L_SW7,cisco_ios,10.170.65.125,,,,22
CZBRN-AS-D1F2-02 (1),cisco_ios,10.170.65.126,,,,22
CZBRN-AS-D1F2-02 (2),cisco_ios,10.170.65.126,,,,22
CZBRN-AS-D1F2-02 (3),cisco_ios,10.170.65.126,,,,22
CZBRN-AS-D1F2-02 (4),cisco_ios,10.170.65.126,,,,22
CZBRN-AS-D1F2-02 (5),cisco_ios,10.170.65.126,,,,22
CZBRN-AS-D1F2-02 (6),cisco_ios,10.170.65.126,,,,22
CZBRN-AS-D1F2-02 (7),cisco_ios,10.170.65.126,,,,22
CZBRN-DMVPN01,cisco_ios,10.255.128.46,,,,22
BRNOUCVG02,cisco_ios,10.170.96.36,,,,22
BRNOUCVG01,cisco_ios,10.170.96.35,,,,22
BRNOUCVG03,cisco_ios,10.170.96.37,,,,22
CZKAS-CS01 (1),cisco_ios,10.133.39.129,,,,22
CZKAS-CS01 (2),cisco_ios,10.133.39.129,,,,22
DEBRE-LAN01 (1),cisco_ios,10.112.157.132,,,,22
DEBRE-LAN01 (2),cisco_ios,10.112.157.132,,,,22
DEBRE-LAN01 (3),cisco_ios,10.112.157.132,,,,22
DEBRE-LAN05 (1),cisco_ios,10.112.157.136,,,,22
DEBRE-LAN05 (2),cisco_ios,10.112.157.136,,,,22
DEBRE-LAN05 (3),cisco_ios,10.112.157.136,,,,22
DEBRE-LAN06 (1),cisco_ios,10.112.157.137,,,,22
DEBRE-LAN06 (2),cisco_ios,10.112.157.137,,,,22
DEBRE-LAN06 (3),cisco_ios,10.112.157.137,,,,22
DEBRE-LAN08,cisco_ios,10.112.157.139,,,,22
DEBRE-LAN10,cisco_ios,10.112.157.141,,,,22
DEBRE-LAN12,cisco_ios,10.112.157.143,,,,22
DEBRE-LAN07,cisco_ios,10.112.157.138,,,,22
DEBRE-LAN11,cisco_ios,10.112.157.142,,,,22
DEBRE-LAN16,cisco_ios,10.112.157.147,,,,22
DEBRE-LAN-Avaya,cisco_ios,10.33.42.3,,,,22
DEBRE-WLC01,cisco_ios,10.33.40.132,,,,22
DEBRE-LAN15,cisco_ios,10.112.157.146,,,,22
DEDAR-LAN01,cisco_ios,10.65.0.38,,,,22
DEDAR-LAN05,cisco_ios,10.65.0.40,,,,22
DEDAR-LAN03 (1),cisco_ios,10.65.0.39,,,,22
DEDAR-LAN03 (2),cisco_ios,10.65.0.39,,,,22
DEDAR-LAN02 (1),cisco_ios,10.65.0.41,,,,22
DEDAR-LAN02 (2),cisco_ios,10.65.0.41,,,,22
DEDAR-LAN02 (3),cisco_ios,10.65.0.41,,,,22
DEDAR-LAN02 (4),cisco_ios,10.65.0.41,,,,22
DEDAR-LAN02 (5),cisco_ios,10.65.0.41,,,,22
DEDAR-LAN08,cisco_ios,10.65.0.44,,,,22
DEDAR-LAN04,cisco_ios,10.65.0.37,,,,22
DEDAR-CS01 (1),cisco_ios,10.65.0.4,,,,22
DEDAR-CS01 (2),cisco_ios,10.65.0.4,,,,22
DEDRE-CS01 (1),cisco_ios,10.32.223.65,,,,22
DEDRE-CS01 (2),cisco_ios,10.32.223.65,,,,22
DEDRE-LAN01 (1),cisco_ios,10.32.223.76,,,,22
DEDRE-LAN01 (2),cisco_ios,10.32.223.76,,,,22
DEDRE-LAN01 (3),cisco_ios,10.32.223.76,,,,22
DEDRE-LAN01 (4),cisco_ios,10.32.223.76,,,,22
DEDRE-LAN01 (5),cisco_ios,10.32.223.76,,,,22
DEDRE-LAN01 (6),cisco_ios,10.32.223.76,,,,22
DEDRE-LAN03,cisco_ios,10.32.223.68,,,,22
DEDRE-LAN05,cisco_ios,10.32.223.71,,,,22
DEDRE-LAN06,cisco_ios,10.32.223.72,,,,22
DEDRE-LAN07,cisco_ios,10.32.223.73,,,,22
DEDRE-LAN09,cisco_ios,10.32.223.75,,,,22
DEDRE-LAN10,cisco_ios,10.32.223.78,,,,22
DEDRE-LAN02 (1),cisco_ios,10.32.223.77,,,,22
DEDRE-LAN02 (2),cisco_ios,10.32.223.77,,,,22
DEDRE-LAN04,cisco_ios,10.32.223.69,,,,22
DEDRE-LAN08,cisco_ios,10.32.223.74,,,,22
DEERL-CS01 (1),cisco_ios,10.209.86.1,,,,22
DEERL-CS01 (2),cisco_ios,10.209.86.1,,,,22
DEERL-CS01 (3),cisco_ios,10.209.86.1,,,,22
DEERL-ND005-10,cisco_ios,10.209.82.5,,,,22
DEERL-ND008-10,cisco_ios,10.209.82.8,,,,22
DEERL-ND006-10,cisco_ios,10.209.82.6,,,,22
DEERL-ND007-10,cisco_ios,10.209.82.7,,,,22
DEERL-ND003-10,cisco_ios,10.209.82.3,,,,22
DEERL-ND004-10,cisco_ios,10.209.82.4,,,,22
DEFRA-DMVPN01,cisco_ios,10.255.128.82,,,,22
DEFRA-LAN01.thermofisher.com,cisco_ios,10.112.12.2,,,,22
DEFRE-LAN06 (1),cisco_ios,10.35.129.6,,,,22
DEFRE-LAN06 (2),cisco_ios,10.35.129.6,,,,22
DEFRE-LAN06 (3),cisco_ios,10.35.129.6,,,,22
DEFRE-LAN07 (1),cisco_ios,10.35.129.7,,,,22
DEFRE-LAN07 (2),cisco_ios,10.35.129.7,,,,22
DEFRE-LAN07 (3),cisco_ios,10.35.129.7,,,,22
DEFRE-LAN08 (1),cisco_ios,10.35.129.8,,,,22
DEFRE-LAN08 (2),cisco_ios,10.35.129.8,,,,22
DEFRE-LAN08 (3),cisco_ios,10.35.129.8,,,,22
DEFRE-LAN02,cisco_ios,10.35.129.16,,,,22
DEFRE-CORE03 (1),cisco_ios,10.35.129.1,,,,22
DEFRE-CORE03 (2),cisco_ios,10.35.129.1,,,,22
DEFRE-LAN10,cisco_ios,10.35.129.10,,,,22
DEFRN-CS01,cisco_ios,10.113.44.82,,,,22
DEFRN-CS02,cisco_ios,10.113.44.83,,,,22
Ger-Ger-03-3750-02 (1),cisco_ios,10.128.31.32,,,,22
Ger-Ger-03-3750-02 (2),cisco_ios,10.128.31.32,,,,22
Ger-Ger-03-3750-03 (1),cisco_ios,10.128.31.33,,,,22
Ger-Ger-03-3750-03 (2),cisco_ios,10.128.31.33,,,,22
Ger-Ger-03-3750-03 (3),cisco_ios,10.128.31.33,,,,22
Ger-Ger-03-3750-04 (1),cisco_ios,10.128.31.34,,,,22
Ger-Ger-03-3750-04 (2),cisco_ios,10.128.31.34,,,,22
Ger-Ger-03-3750-04 (3),cisco_ios,10.128.31.34,,,,22
Ger-Ger-03-3750-04 (4),cisco_ios,10.128.31.34,,,,22
Ger-Ger-03-3750-04 (5),cisco_ios,10.128.31.34,,,,22
Ger-Ger-01-2960X-01 (1),cisco_ios,10.128.31.24,,,,22
Ger-Ger-01-2960X-01 (2),cisco_ios,10.128.31.24,,,,22
Ger (1),cisco_ios,10.128.31.22,,,,22
Ger (2),cisco_ios,10.128.31.22,,,,22
Ger-Ger-01-3750-03,cisco_ios,10.128.31.13,,,,22
Ger-Ger-02-3750-03 (1),cisco_ios,10.128.31.23,,,,22
Ger-Ger-02-3750-03 (2),cisco_ios,10.128.31.23,,,,22
Ger-Ger-01-3750-02,cisco_ios,10.128.31.12,,,,22
Ger-Ger-01-3750-04 (1),cisco_ios,10.128.31.14,,,,22
Ger-Ger-01-3750-04 (2),cisco_ios,10.128.31.14,,,,22
DEGER-RDTEST-LAN01,cisco_ios,10.249.0.9,,,,22
DEGER-CS01 (1),cisco_ios,10.128.16.129,,,,22
DEGER-CS01 (2),cisco_ios,10.128.16.129,,,,22
DEGER-AS-GERSW-3 (1),cisco_ios,10.128.31.31,,,,22
DEGER-AS-GERSW-3 (2),cisco_ios,10.128.31.31,,,,22
DEGER-LAN-DS01,cisco_ios,10.128.31.46,,,,22
DEGER-LAN-DS31,cisco_ios,10.128.31.165,,,,22
DEGER-LAN-DS29,cisco_ios,10.128.31.163,,,,22
DEGER-LAN-DS30,cisco_ios,10.128.31.164,,,,22
DEGER-LAN-DS17,cisco_ios,10.128.31.29,,,,22
DEGER-LAN-DS15,cisco_ios,10.128.31.27,,,,22
DEGER-LAN-DS16,cisco_ios,10.128.31.28,,,,22
DEGER-LAN-DS14,cisco_ios,10.128.31.26,,,,22
DEGER-LAN-DS18,cisco_ios,10.128.31.30,,,,22
DEGER-LAN-DS13,cisco_ios,10.128.31.25,,,,22
DEGER-LAN-DS32,cisco_ios,10.128.31.166,,,,22
DEGER-LAN-DS35,cisco_ios,10.128.31.169,,,,22
DEGER-LAN-DS45,cisco_ios,10.128.31.113,,,,22
DEGER-LAN-DS42,cisco_ios,10.128.31.110,,,,22
DEGER-LAN-DS44,cisco_ios,10.128.31.112,,,,22
DEGER-LAN-DS43,cisco_ios,10.128.31.111,,,,22
DEGER-LAN-DS06,cisco_ios,10.128.31.39,,,,22
DEGER-LAN-DS26,cisco_ios,10.128.31.160,,,,22
DEGER-LAN-DS34,cisco_ios,10.128.31.168,,,,22
DEGER-LAN-DS28,cisco_ios,10.128.31.162,,,,22
DEGER-LAN-DS27,cisco_ios,10.128.31.161,,,,22
DEGER-LAN-DS09,cisco_ios,10.128.31.53,,,,22
DEGER-LAN-DS07,cisco_ios,10.128.31.51,,,,22
DEGER-LAN-DS05,cisco_ios,10.128.31.38,,,,22
DEGER-LAN-DS11,cisco_ios,10.128.31.55,,,,22
DEGER-LAN-DS08,cisco_ios,10.128.31.52,,,,22
DEGER-LAN-DS12,cisco_ios,10.128.31.56,,,,22
DEGER-LAN-DS37,cisco_ios,10.128.31.171,,,,22
DEGER-LAN-DS40,cisco_ios,10.128.31.174,,,,22
DEGER-LAN-DS38,cisco_ios,10.128.31.172,,,,22
DEGER-LAN-DS39,cisco_ios,10.128.31.173,,,,22
DEGER-LAN-DS36,cisco_ios,10.128.31.170,,,,22
DEGER-LAN-DS41,cisco_ios,10.128.31.175,,,,22
DEGER-LAN-DS48,cisco_ios,10.128.31.116,,,,22
DEGER-LAN-DS47,cisco_ios,10.128.31.115,,,,22
DEGER-LAN-DS46,cisco_ios,10.128.31.114,,,,22
DEGER-LAN-DS22,cisco_ios,10.128.31.156,,,,22
DEGER-LAN-DS23,cisco_ios,10.128.31.157,,,,22
DEGER-LAN-DS21,cisco_ios,10.128.31.155,,,,22
DEGER-LAN-DS25,cisco_ios,10.128.31.159,,,,22
DEGER-LAN-DS20,cisco_ios,10.128.31.49,,,,22
DEGER-LAN-DS24,cisco_ios,10.128.31.158,,,,22
DEGER-RDTEST-RTR01,cisco_ios,10.128.31.18,,,,22
ger,cisco_ios,10.128.31.50,,,,22
GER-GER-1-9300-5,cisco_ios,10.128.31.180,,,,22
DEGER-LAN04-05 (1),cisco_ios,10.128.31.154,,,,22
DEGER-LAN04-05 (2),cisco_ios,10.128.31.154,,,,22
DEGER-LAN04-04 (1),cisco_ios,10.128.31.153,,,,22
DEGER-LAN04-04 (2),cisco_ios,10.128.31.153,,,,22
DEGER-LAN04-04 (3),cisco_ios,10.128.31.153,,,,22
DEGER-LAN04-04 (4),cisco_ios,10.128.31.153,,,,22
DEGER-LAN04-02 (1),cisco_ios,10.128.31.151,,,,22
DEGER-LAN04-02 (2),cisco_ios,10.128.31.151,,,,22
DEGER-LAN04-03 (1),cisco_ios,10.128.31.152,,,,22
DEGER-LAN04-03 (2),cisco_ios,10.128.31.152,,,,22
DEGER-B-LAN05 (1),cisco_ios,10.128.31.21,,,,22
DEGER-B-LAN05 (2),cisco_ios,10.128.31.21,,,,22
DEGER-B-LAN05 (3),cisco_ios,10.128.31.21,,,,22
DEGER-LAN04-01 (1),cisco_ios,10.128.31.150,,,,22
DEGER-LAN04-01 (2),cisco_ios,10.128.31.150,,,,22
DEHEN-LAN2-1-1,cisco_ios,10.33.142.45,,,,22
DEHEN-LAN0-1-3,cisco_ios,10.33.142.126,,,,22
DEHEN-LAN0-3-2 (1),cisco_ios,10.33.142.39,,,,22
DEHEN-LAN0-3-2 (2),cisco_ios,10.33.142.39,,,,22
DEHEN-LAN0-1-1 (1),cisco_ios,10.33.142.37,,,,22
DEHEN-LAN0-1-1 (2),cisco_ios,10.33.142.37,,,,22
DEHEN-LAN1-2-1 (1),cisco_ios,10.33.142.42,,,,22
DEHEN-LAN1-2-1 (2),cisco_ios,10.33.142.42,,,,22
DEHEN-LAN0-3-1 (1),cisco_ios,10.33.142.38,,,,22
